track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
1,KTYX20220219_122842_V06,4,1.318,1.200,32059,0,1232.562
1,KTYX20220219_122842_V06,6,1.802,1.200,16036,0,9.576
1,KTYX20220219_123401_V06,0,0.483,1.200,32617,75,228999.970
1,KTYX20220219_123401_V06,2,0.879,1.200,32612,5,40860.511
1,KTYX20220219_123401_V06,4,1.318,1.200,32629,0,1107.596
1,KTYX20220219_123401_V06,6,1.802,1.200,16323,0,12.024
1,KTYX20220219_123920_V06,0,0.483,1.200,40670,90,301705.000
1,KTYX20220219_123920_V06,2,0.879,1.200,40686,1,79574.529
1,KTYX20220219_123920_V06,4,1.318,1.200,40699,0,6190.665
1,KTYX20220219_123920_V06,6,1.802,1.200,20354,0,414.177
1,KTYX20220219_123920_V06,7,2.417,1.200,20367,0,56.423
1,KTYX20220219_124522_V06,0,0.483,1.200,49816,74,323494.658
1,KTYX20220219_124522_V06,2,0.879,1.200,49827,4,117737.139
1,KTYX20220219_124522_V06,4,1.318,1.200,49829,2,18931.705
1,KTYX20220219_124522_V06,6,1.802,1.200,24929,0,4171.736
1,KTYX20220219_124522_V06,7,2.417,1.200,24933,0,167.774
3,KTYX20220219_130209_V06,0,0.483,1.200,28289,324,398615.351
3,KTYX20220219_130209_V06,2,0.879,1.200,28299,62,160636.133
3,KTYX20220219_130209_V06,4,1.318,1.200,28309,1,20502.055
3,KTYX20220219_130744_V06,0,0.483,1.200,32838,435,411533.375
3,KTYX20220219_130744_V06,2,0.879,1.200,32841,73,163734.634
3,KTYX20220219_130744_V06,4,1.318,1.200,32861,7,25877.064
3,KTYX20220219_131317_V06,0,0.483,1.200,32138,605,426289.500
3,KTYX20220219_131317_V06,2,0.879,1.200,32145,121,202194.924
3,KTYX20220219_131317_V06,4,1.318,1.200,32154,18,31892.957
3,KTYX20220219_131317_V06,6,1.802,1.200,16084,0,1183.000
3,KTYX20220219_131907_V06,0,0.483,1.200,40304,787,476744.243
3,KTYX20220219_131907_V06,2,0.879,1.200,40312,208,230688.081
3,KTYX20220219_131907_V06,4,1.318,1.200,40332,20,50422.172
3,KTYX20220219_131907_V06,6,1.802,1.200,20175,0,2710.584
4,KTYX20220219_130209_V06,0,0.483,1.200,16189,2,56997.088
4,KTYX20220219_130209_V06,2,0.879,1.200,16188,0,3816.945
4,KTYX20220219_130744_V06,0,0.483,1.200,20778,44,82863.838
4,KTYX20220219_130744_V06,2,0.879,1.200,20791,13,16490.182
4,KTYX20220219_131317_V06,0,0.483,1.200,22943,134,107675.588
4,KTYX20220219_131317_V06,2,0.879,1.200,22956,41,35775.525
4,KTYX20220219_131317_V06,4,1.318,1.200,22959,4,4917.711
4,KTYX20220219_131907_V06,0,0.483,1.200,22601,96,84350.528
4,KTYX20220219_131907_V06,2,0.879,1.200,22601,8,22859.291
4,KTYX20220219_131907_V06,4,1.318,1.200,22622,0,2200.670
3,KTYX20220220_122916_V06,0,0.483,1.200,19637,0,6352.864
